sox5tv2,"Development delays|Developmental delay, scoliosis, bilateral optic atrophy & mild dysmorphisms"
tgfbr2a,"Aortic aneurysm |Aortic aneurysm, thoracic|Loeys-Dietz syndrome  "
UBAC2,"Behcet disease, association with"
SLC7A2,Infantile encephalopathy with anorexia
LPIN3,Rhabdomyolysis   
CPB2,"Intracranial hemorrhage and extracranial hemorrhage, in F13 deficiency, association with.|Lower TAFI antigen levels, association with|Myocardial infarction, association with|Paediatric stroke, association with|Stroke, association with|Venous thrombosis, association with|Intracranial haemorrhage in factor XIII deficiency, association with|Increased promoter activity|Acute coronary syndrome, association with|Breast cancer, increased risk|Coronary heart disease, increased risk|Decreased mRNA stability|Decreased mRNA stability, association with|Higher TAFI antigen levels"
RBM8A,Thrombocytopaenia-absent radius syndrome|Reduced promoter activity|Mayer-Rokitansky-K�ster-Hauser syndrome type II
TMEM39A,"Multiple sclerosis susceptibility, association with |Systemic lupus erythematosus susceptibility, association with"
PHLDA2,"Increased birth weight, association with"
SPRY3,Altered meiotic recombination hotspot usage
mtaptv,Diaphyseal medullary stenosis with malignant fibrous histiocytoma
KIAA1377,"Monomelic amyotrophy, association with"
CPE,"Diabetes mellitus 2, early onset, association with|Diabetes mellitus 2, intellectual disability & hypogonadotrophic hypogonadism"
JAK2,Thrombocytosis|Polycythaemia  |Myeloproliferative neoplasms
STK10,"Schizophrenia|Decreased pro-apoptotic activity|Asthma, aspirin-intolerant, reduced risk"
SORL1,"Parkinson disease  |Alzheimer disease, late-onset, association with |Alzheimer disease, late-onset|Alzheimer disease, early onset|Alzheimer disease, association with"
FRMD6,"Asthma, increased risk, association with"
SBNO1,"Increased head circumference, association with"
DNAJB2,"Charcot-Marie Tooth disease 2|Neuropathy, distal hereditary motor|Peripheral neuropathy  |Spinal muscular atrophy, distal"
ndufs1tv2,Complex I deficiency
CPN1,Carboxypeptidase N deficiency
MFF,Mitochondrial encephalomyopathy
dst1eA,Autonomic sensory neuropathy|Autism
FARS2,"Mitochondrial encephalopathy, fatal infantile Alpers|Mitochondrial encephalomyopathy|Epilepsy, infantile-onset|Cognitive deficit in schizophrenia, association with| Mitochondrial dysfunction"
BCAP31,"Developmental delay, neonatal onset cholestatic liver failure, massive splenomegaly, stroke & seizures|Intellectual disability, bilateral deafness, spastic ataxia & cryptorchidism|Intellectual disability, dystonia and sensorineural deafness|Liver disease, sensorineural deafness, dystonia & intellectual disability|Sensorineural hearing loss, hepatic cholestasis & creatine transporter defect"
ISPD,"Walker-Warburg syndrome / muscle-eye-brain disease|Walker-Warburg syndrome|Muscular dystrophy, limb girdle.|Muscular dystrophy, limb girdle with mental retardation|Muscular dystrophy, limb girdle with cerebellar involvement|Muscular dystrophy, limb girdle  |Muscular dystrophy, congenital / limb-girdle, intermediate|Muscular dystrophy, congenital|Muscle-eye-brain disease|Cobblestone lissencephaly"
CPOX,"Atypical porphyrinogenic response to mercury, association with|Coproporphyria|Harderoporphyria"
UVSSA,UV-sensitive syndrome
RHOG,Ocular development anomalies
CPS1,"VACTERL |Neonatal pulmonary hypertension, association with|Necrotizing enterocolitis, in preterm infants, association with|Hyperammonaemia, association with|Carbamoyl phosphate synthetase I deficiency|Altered Nitric oxide production and vascular smooth muscle reactivity|Altered glycine metabolism|Altered glycine levels, association with"
SNAPC4,"Ankylosing spondylitis, association with|Potential protein deficiency"
EME1,"Glioblastoma multiforme, association with ?|Potential protein deficiency"
CPT1A,"Obesity related traits, association with|Impaired fasting tolerance|Elevated plasma HDL and apoA-I levels, association with|Carnitine palmitoyltransferase 1 deficiency, atypical|Carnitine palmitoyltransferase 1 deficiency|Advanced fibrosis, reduced risk, association with"
SAA2,"Carotid intima media thickness, association with"
SF3B4,Nager syndrome|Nager syndrome & congenital diaphragmatic hernia|Rodriguez syndrome
PLCB4,Auriculocondylar syndrome
GUCY2C,"Diarrhoea syndrome, familial|Meconium ileus"
EARS2,"Muscle, central nervous system, and liver defects with failure to thrive, leukoencephalopathy, and lactic acidosis.|Muscle, central nervous system, and liver defects with failure to thrive, leukoencephalopathy, and lactic acidosis|Muscle and liver defects.|Leukoencephalopathy with thalamus & brainstem involvement|Failure to thrive, lactic acidosis, mitochondrial myopathy & hepatopathy"
ACY1,Potential protein deficiency|Aminoacylase I deficiency|Aminoacylase 1 deficiency with autistic behaviour
CPT2,"Sudden unexpected death in infancy, increased risk|Sudden unexpected death in infancy |Rhabdomyolysis and cardiomyopathy|Myalgia, pareses or rhabdomyolysis.|Infuenza infection-associated encephalopathy|Hypercholesterolaemia|Fatty acid oxidation disorder|Carnitine palmitoyltransferase 2 deficiency, neonatal, with dysmorphism.|Carnitine palmitoyltransferase 2 deficiency|Acute encephalopathy, onset, association with|Acute encephalopathy, increased severity"
PCDH18,Intellectual disability  
SRP72,Aplastic anaemia / myelodysplasia
CEP135,Microcephaly  
IFT140,"Retinitis pigmentosa, autosomal recessive|Retinal dystrophy, severe, early-onset.|Mainzer-Saldino syndrome / Jeune syndrome|Mainzer-Saldino syndrome|Leber congenital amaurosis|Jeune asphyxiating thoracic dystrophy"
CR1,"Knops blood group variation|Malaria, reduced severity and mortality|Parkinson disease  |Resistance to Mtb infection, association with |Severe malaria, protection against|Spontaneous idiopathic preterm birth, association with|Idiopathic pulmonary fibrosis, association with |Haemolytic uraemic syndrome, atypical|Erythrocyte sedimentation rate, association with|Alzheimer disease |Alzheimer disease ?|Alzheimer disease, association with|Dense deposit disease |Depression, association with |Episodic memory decline, association with"
NSUN2,Noonan-like syndrome  |Intellectual disability.|Intellectual disability|Dubowitz-like syndrome
PRKACA,"Reduced kinase activity|Hyperplasia, cortisol-producing|Cushing syndrome|Abrogated kinase activity"
CARD14,"Psoriasis, generalised pustular|Psoriasis, association with|Psoriasis susceptibility, association with|Psoriasis|Pityriasis rubra pilaris|Generalised pustular psoriasis with psoriasis vulgaris, predisposition to"
PEX11B,Peroxisome biogenesis disorder
CRB1,"Retinitis pigmentosa, early-onset & Coats|Retinitis pigmentosa, early-onset / leber congenital amaurosis|Retinitis pigmentosa, early-onset|Retinitis pigmentosa, autosomal recessive.|Retinitis pigmentosa, autosomal recessive ?|Retinitis pigmentosa, autosomal recessive|Retinitis pigmentosa 12|Retinitis pigmentosa, nanophthalmos & optic disc drusen|Retinitis pigmentosa.|Rod-cone / cone-rod dystrophy / leber congenital amaurosis|Rod-cone / cone-rod dystrophy, early onset|Rod-cone dystrophy, early-onset|Rod-cone dystrophy, early-onset / retinitis pigmentosa|Rod-cone dystrophy, early-onset & retinal telangiectasia|Stargardt disease|Stargardt macular dystrophy|Retinitis pigmentosa & retinal telangiectasia|Retinitis pigmentosa & nanophthalmos|Cone-rod dystrophy|Cone-rod dystrophy & retinal telangiectasia|Cone-rod dystrophy, early-onset |Cone-rod dystrophy.|Cone/cone-rod dystrophy|CRB1-related maculopathy with cystoid macular oedema|Fundus albipunctatus|Leber congenital amaurosis|Macular dystrophy|Retinitis pigmentosa / leber congenital amaurosis|Retinitis pigmentosa / cone-rod degeneration|Retinitis pigmentosa|Retinal dystrophy, early-onset|Retinal dystrophy with intraretinal cystoid spaces|Retinal dystrophy |Pigmented paravenous chorioretinal atrophy"
DDX39B,"Leprosy, susceptibility to, association with"
MS4A3,"Serum VitB12 level, association with"
CLYBL,"Autism spectrum disorder|Serum vitamin B12 levels, association with"
DNAJC6,"Schizophrenia|Parkinsonism, juvenile|Mental retardation, epilepsy & early-onset obesity"
CRBN,"Mental retardation, non-syndromic, autosomal recessive|Intellectual disability & behavioural abnormalities"
CCDC22,"Intellectual disability, syndromic X-linked|Intellectual disability, X-linked with features of Ritscher-Schinzel/3C syndrome"
NELFA,Wolf-Hirschhorn syndrome
SLBP,"Wolf-Hirschhorn syndrome |Breast cancer, non-BRCA1/BRCA2 related"
LZTFL1,Bardet-Biedl syndrome
RAB40AL,Martin-Probst syndrome
CREBBP,"Rubinstein-Taybi syndrome|Ovarian cancer|Mental retardation & multiple congenital anomalies|Mental retardation & congenital heart defect|Intellectual disability, multiple congenital anomalies, musculoskeletal anomalies & craniofacial dysmorphisms|Intellectual disability, facial dysmorphism & anomalies of the extremities|Developmental delay, microcephaly and dysmorphic facial features|Autism spectrum disorder"
ZC3HAV1,"Multiple sclerosis, susceptibility, association with "
ADCY5,"Early onset chorea and dystonia|Dystonia, primary torsion|Dyskinesia with facial myokymia|Complex movement disorder.|Benign hereditary chorea|Autism"
ITGA3,"Schizophrenia  |Nephrotic syndrome, steroid resistant|Nephrotic syndrome, interstitial lung disease & skin fragility|Nephrotic syndrome and interstitial lung disease"
MPP7,"Diabetes, MODY-like|Intellectual disability, epilepsy and dysmorphisms|Lower bone mineral density, association with"
RNF114,"Psoriasis, susceptibility to "
CRELD1,"Congenital heart disease, association with|Congenital heart defect  |Cardiac atrioventricular septal defect|Atrioventricular septal defect, in Down syndrome.|Atrioventricular septal defect, Down-syndrome associated|Atrioventricular canal defect"
MIR106B,"Hepatocellular carcinoma, increased risk, association with"
hla-a*23,Null allele
hla-drb101,HLA null allele
TRDN,"Long-QT syndrome, autosomal recessive|Long QT syndrome, autosomal recessive|Catecholaminergic polymorphic ventricular tachycardia"
CRHR1,"Increased body mass index, association with|Infantile spasms|Panic disorder, association with "
UBE3B,Kaufman oculocerebrofacial syndrome|Blepharophimosis-ptosis-intellectual-disability syndrome|Autism
PTCSC3,"Papillary thyroid carcinoma, association with"
CCDC103,Sperm immotility|Primary ciliary dyskinesia  
CRLF1,"Cold Induced Sweating Syndrome|Cold-induced sweating syndrome, type 1.|Crisponi syndrome|Crisponi/CISS1 syndrome"
IRX5,"Defective craniofacial morphogenesis & heart, blood, bone & germ cell ontogeny"
KANSL1,"17q21.31 microdeletion syndrome|Red blood cell count, association with"
KCTD13,Microcephaly  |Macrocephaly  |Autism spectrum disorder
TMEM2,"Hepatitis B, chronic, association with"
NLRX1,"Autism|Hepatitis B, chronic, association with"
CRP,"Systemic lupus erythematosus, association with|Reduced CRP levels|Myocardial infarction, decreased risk, association with|Malaria, susceptibility, association with|Lung function in central obesity, association with|Ischemic stroke, association with|Increased CRP level|Increased coronary plaque volume, in coronary artery disease, association with.|Colon cancer, increased risk, association with|CIMP+  rectal tumours, reduced risk, association with|Bronchopulmonary dysplasia, in preterm newborns ?|Atrial fibrillation, increased risk|Altered CRP levels"
SORCS1,Autism 
KATNAL2,Autism spectrum disorder|Autism
USP46,Autism 
WDR4,Autism |Primordial dwarfism
IQGAP3,Autism 
FEZF2,Autism 
FREM3,"Autism |Intraocular pressure, association with"
RAB2A,Autism 
SUPT16H,Autism 
CRX,"Retinitis pigmentosa, autosomal recessive ?|Retinitis pigmentosa, autosomal dominant|Retinitis pigmentosa|Retinal dystrophy |Potential protein deficiency|Macular dystrophy|Macular / cone dystrophy|Leber congenital amaurosis|Cone/cone-rod dystrophy.|Cone/cone-rod dystrophy|Cone-rod dystrophy|Cone dystrophy|Bull's eye maculopathy"
CCDC14,Autism 
TROAP,Autism 
BTN1A1,Autism 
SLC22A9,Schizophrenia  |Autism 
DYNAP,Autism 
NAPRT1,Autism 
ATP10D,Autism
ATP1B1,"Schizophrenia  |Increased systolic blood pressure, association with|Autism "
BCL11A,"Increased foetal haemoglobin levels, association with|Elevated foetal G gamma globin levels|Developmental delay & dysmorphic features|Childhood apraxia of speech, dysarthria, oral/motor dyspraxia & hypotonia, and intellectual delay|Autism spectrum disorder & developmental delay|Autism"
CACNA2D3,Autism 
ADA,"Shorter leukocyte telomere length|Schizophrenia, reduced risk|Longevity, in males, association with|Inherited metabolic disease |Increased sleep depth and reduced vigilant attention, association with.|Immunodeficiency, severe combined, atypical|Immunodeficiency, severe combined|Immunodeficiency, primary  |Adenosine deaminase deficiency|Adenosine deaminase deficiency / severe combined immunodeficiency|Adenosine deaminase deficiency & combined immune deficiency |Autism, association with.|Coronary artery disease, protection against, association with.|Deep sleep, duration and intensity, association with"
CRYAA,"Nuclear cataract, microcornea with axial elongation|Glaucoma, primary angle-closure|Congenital cataract-microcornea syndrome|Congenital cataract type, association with|Congenital cataract|Cataract, nuclear   "
CBX4,Autism 
CSTF2T,Autism
CTTNBP2,Autism
DIP2A,Autism
DIP2C,Autism
ECM2,Autism 
EFCAB5,Autism
FAM91A1,Autism 
GALNT18,Autism
GIMAP8,Autism|Lymphoproliferative disorder
CRYAB,"Multiple sclerosis, susceptibility, association with |Muscular dystrophy, hypertonic fatal infantile|Myofibrillar myopathy, cardiomyopathy & posterior polar cataract|Myopathy, desmin related|Myopathy, myofibrillar|Myopathy, myofibrillar, infantile-onset|Posterior polar cataract|Late-onset distal myopathy|Cataract, posterior polar|Cardiomyopathy, dilated|Cardiomyopathy, hypertrophic|Cataract, congenital|Cataract, congenital nuclear|Cataract, juvenile  |Cataract, lamellar|Cataract, pediatric"
KIAA0232,Autism 
LMTK3,Autism
KMT2E,Autism
MTHFS,Autism
NCKAP1,Autism |Potential protein deficiency
NUAK1,Autism 
PAX5,Schizophrenia|Autism|Acute lymphoblastic leukaemia
PCDHA13,Autism
PCOLCE,Autism|Autism spectrum disorder
PHF2,Autism
CRYBA1,"Posterior polar cataract|Congenital polymorphic cataract|Cataract, zonular with sutural opacities|Cataract, Y-suture|Cataract, syndromic|Cataract, autosomal dominant"
POGZ,"Schizophrenia  |Intellectual disability, speech delay and dysmorphic features|Intellectual disability and obesity|Intellectual disability  |Autism spectrum disorder|Autism"
RABGGTA,Autism 
RAD21L1,"Genome-wide recombination rate, association with|Autism "
SCUBE2,Autism 
SLC25A39,Autism
SPATA13,Autism
SUV420H1,Autism|Congenital heart disease 
TBC1D23,Autism 
THSD7A,Autism 
TM4SF19,Autism 
CRYBA4,"Microphthalmia|Glaucoma, primary angle-closure|Cataract, lamellar|Cataract, congenital  |Cataract and microcornea|Cataract  "
